Support,Amine 1 or Additive 1,"1°, 2°, 3° Amine Ratio",MW or Mn (g/mol),Organic Content on Adsorbent Basis (%),N Content on Adsorbent Basis (mmol/g),Amine 2 or Additive 2,Additive 3,Amine 2 or Additive 2  to Amine 1 Ratio,Additive 3 to Amine 1 Ratio,OH to N ratio,BET Surface Area of Solid Support (m2g-1),Pore Volume of Solid Support (cm3g-1),Average Pore Diameters (nm),Relative Humidity (%),CO2 Concentration (vol%),Flow Rate (mL/min),Adsorption Time (min),Adsorption Temperature (℃),CO2 Capacity (mmol/g),Amine Efficiency (mmol/mmol),Time to Half Saturation (min),Time to 90% Saturation (min),Desorption Temperature (℃),Weight Loss Stability (%),Capacity Loss Stability (%),Cycle Number,Heat of Adsorption (kJ/mmol),DOI
MPS,BPEI,1.43:1.08:1,537,17.20 ,3.99,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,90,0.92,0.23,0.7,1.1,130,-,68.78,10,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,17.20 ,3.99,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,90,0.92,0.23,0.7,1.1,150,-,89.35,10,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,17.20 ,3.99,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,105,0.83,0.21,0.8,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,17.20 ,3.99,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,120,0.63,0.16,0.8,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,29.90 ,7.00,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,30,2.00,0.29,0.8,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,29.90 ,7.00,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,45,2.14,0.31,0.7,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,29.90 ,7.00,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,60,2.45,0.35,0.8,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,29.90 ,7.00,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,75,2.43,0.35,0.8,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,29.90 ,7.00,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,90,2.33,0.30,0.8,1.1,130,-,59.94,10,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,29.90 ,7.00,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,90,2.33,0.30,0.8,1.1,150,-,86.70,10,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,29.90 ,7.00,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,105,2.13,0.24,0.8,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,29.90 ,7.00,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,120,1.64,0.26,0.9,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,37.80 ,8.95,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,30,2.34,0.26,0.8,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,37.80 ,8.95,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,45,2.35,0.30,0.8,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,37.80 ,8.95,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,60,2.64,0.33,0.8,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,37.80 ,8.95,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,75,2.94,0.34,0.8,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,37.80 ,8.95,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,90,3.04,0.32,0.8,1.5,130,-,58.53,10,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,37.80 ,8.95,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,90,3.04,0.32,0.8,1.5,150,-,83.32,10,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,37.80 ,8.95,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,105,2.89,0.24,0.9,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,37.80 ,8.95,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,120,2.15,0.19,0.9,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,45.30 ,10.7,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,30,2.06,0.19,3.1,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,45.30 ,10.7,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,45,2.02,0.22,0.8,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,45.30 ,10.7,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,60,2.34,0.28,0.8,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,45.30 ,10.7,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,75,2.95,0.33,0.8,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,45.30 ,10.7,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,90,3.54,0.33,0.9,3.3,130,-,52.68,10,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,45.30 ,10.7,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,90,3.54,0.33,0.9,3.3,150,-,72.10,10,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,45.30 ,10.7,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,105,3.55,0.33,1.0,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,45.30 ,10.7,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,120,2.71,0.25,0.9,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,49.80 ,11.8,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,30,1.92,0.16,3.1,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,49.80 ,11.8,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,45,2.05,0.17,0.9,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,49.80 ,11.8,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,60,2.24,0.19,0.8,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,49.80 ,11.8,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,75,2.81,0.24,0.8,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,49.80 ,11.8,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,90,3.47,0.29,0.9,1.5,130,-,54.80,10,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,49.80 ,11.8,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,90,3.47,0.29,0.9,1.5,150,-,65.86,10,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,49.80 ,11.8,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,105,3.47,0.29,0.9,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,49.80 ,11.8,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,120,2.71,0.23,1.0,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,54.30 ,12.9,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,30,1.75,0.14,6.7,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,54.30 ,12.9,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,45,1.75,0.14,1.6,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,54.30 ,12.9,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,60,2.08,0.16,1.0,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,54.30 ,12.9,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,75,2.53,0.20,0.8,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,54.30 ,12.9,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,90,3.15,0.25,0.9,2.5,130,-,55.23,10,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,54.30 ,12.9,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,90,3.15,0.25,0.9,2.5,150,-,67.60,10,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,54.30 ,12.9,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,105,3.56,0.28,1.1,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.08:1,537,54.30 ,12.9,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,120,2.93,0.23,1.1,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.11:1,1020,49.40 ,11.7,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,30,1.79,0.15,3.4,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.11:1,1020,49.40 ,11.7,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,45,1.85,0.16,0.9,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.11:1,1020,49.40 ,11.7,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,60,2.13,0.18,0.8,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.11:1,1020,49.40 ,11.7,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,75,2.76,0.24,0.8,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.11:1,1020,49.40 ,11.7,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,90,3.45,0.30,0.9,2.3,130,-,52.12,10,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.11:1,1020,49.40 ,11.7,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,90,3.45,0.30,0.9,2.3,150,-,66.70,10,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.11:1,1020,49.40 ,11.7,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,105,3.31,0.28,1.0,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.43:1.11:1,1020,49.40 ,11.7,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,120,2.60,0.22,0.9,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.33:1:1,6854,50.60 ,11.9,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,30,1.37,0.12,6.0,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.33:1:1,6854,50.60 ,11.9,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,45,1.45,0.12,2.2,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.33:1:1,6854,50.60 ,11.9,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,60,1.93,0.16,0.9,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.33:1:1,6854,50.60 ,11.9,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,75,2.68,0.22,0.9,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.33:1:1,6854,50.60 ,11.9,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,90,3.30,0.28,0.9,2.4,130,-,50.60,10,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.33:1:1,6854,50.60 ,11.9,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,90,3.30,0.28,0.9,2.4,150,-,47.50,10,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.33:1:1,6854,50.60 ,11.9,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,105,3.03,0.25,1.0,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.33:1:8,6854,50.60 ,11.9,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,120,2.19,0.18,1.0,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.62:1.57:1,10000,50.40 ,11.8,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,30,1.28,0.11,6.8,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.62:1.57:1,10000,50.40 ,11.8,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,45,1.32,0.11,3.0,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.62:1.57:1,10000,50.40 ,11.8,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,60,1.77,0.15,1.1,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.62:1.57:1,10000,50.40 ,11.8,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,75,2.56,0.22,0.9,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.62:1.57:1,10000,50.40 ,11.8,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,90,3.22,0.27,0.9,2.6,130,-,46.60,10,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.62:1.57:1,10000,50.40 ,11.8,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,90,3.22,0.27,0.9,2.6,150,-,44.00,10,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.62:1.57:1,10000,50.40 ,11.8,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,105,3.11,0.26,1.0,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
MPS,BPEI,1.62:1.57:1,10000,50.40 ,11.8,0,0,0.00,0.00,0.00,330,1.369,8.04,0.00 ,100.00,60,60,120,2.35,0.20,1.0,-,-,-,-,-,-,https://doi.org/10.1016/j.jcou.2018.07.007
FS,TEPA,1:1.5:0,189,68.42 ,18.1,0,0,0.00,0.00,0.00,198,2.75,56,0.00 ,15.00,50,60,30,2.80,0.15,0.5,26.9,90,-,100.00,10,82.30,http://dx.doi.org/10.1021/acs.iecr.7b04912
FS,EB-TEPA,1.48:2.29:1,330,66.66 ,10.1,0,0,0.00,0.00,0.42,198,2.75,56,0.00 ,15.00,50,60,30,2.40,0.24,0.5,19.3,90,-,-7.51,10,72.60,http://dx.doi.org/10.1021/acs.iecr.7b04912
FS,EB-TEPA,1:3.93:1.73,406,69.83 ,8.6,0,0,0.00,0.00,0.64,198,2.75,56,0.00 ,15.00,50,60,30,2.00,0.23,0.5,11.1,90,-,-5.34,10,71.90,http://dx.doi.org/10.1021/acs.iecr.7b04912
FS,EB-TEPA,1:8.71:4.57,478,70.74 ,7.4,0,0,0.00,0.00,0.82,198,2.75,56,0.00 ,15.00,50,60,30,1.54,0.21,0.5,3.6,90,-,0.46,10,68.60,http://dx.doi.org/10.1021/acs.iecr.7b04912
CNS,PEHA,1:2:0,232,75.31 ,19.4,0,0,0.00,0.00,0.00,1410,8.41,67.1,0.00 ,100.00,50,180,25,2.64,0.14,3.0,63.2,-,-,-,-,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,81.00 ,20.8,0,0,0.00,0.00,0.00,1410,8.41,67.1,0.00 ,100.00,50,180,25,3.09,0.15,3.5,65.7,-,-,-,-,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,83.14 ,21.5,0,0,0.00,0.00,0.00,1410,8.41,67.1,0.00 ,100.00,50,180,25,2.62,0.12,3.2,76.9,-,-,-,-,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,85.99 ,22.3,0,0,0.00,0.00,0.00,1410,8.41,67.1,0.00 ,100.00,50,180,25,2.51,0.11,4.3,84.4,-,-,-,-,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,76.25 ,19.5,0,0,0.00,0.00,0.00,1410,8.41,67.1,0.00 ,100.00,50,180,50,3.11,0.16,3.0,66.0,-,-,-,-,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,81.00 ,20.7,0,0,0.00,0.00,0.00,1410,8.41,67.1,0.00 ,100.00,50,180,50,3.27,0.16,3.0,58.5,-,-,-,-,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,83.14 ,21.5,0,0,0.00,0.00,0.00,1410,8.41,67.1,0.00 ,100.00,50,180,50,3.10,0.14,3.0,58.5,-,-,-,-,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,85.99 ,22.2,0,0,0.00,0.00,0.00,1410,8.41,67.1,0.00 ,100.00,50,180,50,2.93,0.13,1.4,69.3,-,-,-,-,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,76.25 ,19.4,0,0,0.00,0.00,0.00,1410,8.41,67.1,0.00 ,100.00,50,180,75,4.86,0.25,2.1,48.2,-,-,-,-,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,81.00 ,20.7,0,0,0.00,0.00,0.00,1410,8.41,67.1,0.00 ,100.00,50,180,75,5.45,0.26,2.0,53.2,75,39.794,25.00,10,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,81.00 ,20.7,0,0,0.00,0.00,0.00,1410,8.41,67.1,0.00 ,15.00,50,180,75,4.22,0.20,1.7,20.8,-,-,-,-,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,81.00 ,20.7,0,0,0.00,0.00,0.00,1410,8.41,67.1,10.00 ,100.00,50,180,75,5.57,0.27,2.4,29.8,75,29.946,26.22,10,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,81.00 ,20.7,0,0,0.00,0.00,0.00,1410,8.41,67.1,100.00 ,15.00,50,180,40,3.89,0.19,1.4,16.9,-,-,-,-,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,83.14 ,21.6,0,0,0.00,0.00,0.00,1410,8.41,67.1,0.00 ,100.00,50,180,75,5.45,0.25,1.9,57.1,75,23.764,25.00,10,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,83.14 ,21.6,0,0,0.00,0.00,0.00,1410,8.41,67.1,10.00 ,100.00,50,180,75,5.43,0.25,-,-,75,21.948,26.53,10,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,83.14 ,21.6,0,0,0.00,0.00,0.00,1410,8.41,67.1,0.00 ,15.00,50,180,75,4.90,0.23,5.4,48.6,-,-,-,-,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,85.99 ,22.1,0,0,0.00,0.00,0.00,1410,8.41,67.1,0.00 ,100.00,50,180,75,5.17,0.23,1.6,54.4,-,-,-,-,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,76.25 ,20.3,0,0,0.00,0.00,0.00,1410,8.41,67.1,0.00 ,100.00,50,180,100,3.24,0.16,4.2,24.4,-,-,-,-,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,81.00 ,20.7,0,0,0.00,0.00,0.00,1410,8.41,67.1,0.00 ,100.00,50,180,100,4.38,0.21,4.1,28.4,-,-,-,-,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,83.14 ,21.6,0,0,0.00,0.00,0.00,1410,8.41,67.1,0.00 ,100.00,50,180,100,4.36,0.20,4.1,29.2,-,-,-,-,-,https://doi.org/10.1021/acsami.8b12182
CNS,PEHA,1:2:0,232,85.99 ,22.3,0,0,0.00,0.00,0.00,1410,8.41,67.1,0.00 ,100.00,50,60,100,3.98,0.18,4.2,28.7,-,-,-,-,-,https://doi.org/10.1021/acsami.8b12182
AC,TETA,1:1:0,146,9.09 ,2.49,0,0,0.00,0.00,0.00,1336,0.68,1.35,0.00 ,10.00,50,600,75,0.20,0.08,7.0,16.8,-,-,-,-,-,https://doi.org/10.1016/j.micromeso.2015.01.044
AC,TETA,1:1:0,146,23.08 ,6.32,0,0,0.00,0.00,0.00,1336,0.68,1.35,0.00 ,10.00,50,600,75,0.57,0.09,4.0,59.4,-,-,-,-,-,https://doi.org/10.1016/j.micromeso.2015.01.044
AC,TETA,1:1:0,146,33.33 ,9.11,0,0,0.00,0.00,0.00,1336,0.68,1.35,0.00 ,10.00,50,600,75,1.05,0.12,9.7,182.4,-,-,-,-,90.90,https://doi.org/10.1016/j.micromeso.2015.01.044
AC,TETA,1:1:0,146,39.39 ,10.8,0,0,0.00,0.00,0.00,1336,0.68,1.35,0.00 ,10.00,50,600,75,0.43,0.04,38.0,223.2,-,-,-,-,-,https://doi.org/10.1016/j.micromeso.2015.01.044
AC,TETA,1:1:0,146,9.09 ,2.49,0,0,0.00,0.00,0.00,817,1.1,5.71,0.00 ,10.00,50,600,75,0.24,0.10,6.7,124.1,-,-,-,-,-,https://doi.org/10.1016/j.micromeso.2015.01.044
AC,TETA,1:1:0,146,23.08 ,6.32,0,0,0.00,0.00,0.00,817,1.1,5.71,0.00 ,10.00,50,600,75,1.15,0.18,5.6,41.6,75,-,6.70,4,97.80,https://doi.org/10.1016/j.micromeso.2015.01.044
AC,TETA,1:1:0,146,33.33 ,9.11,0,0,0.00,0.00,0.00,817,1.1,5.71,0.00 ,10.00,50,600,75,1.67,0.18,4.9,91.0,-,-,-,-,91.20,https://doi.org/10.1016/j.micromeso.2015.01.044
AC,TETA,1:1:0,146,42.86 ,11.70,0,0,0.00,0.00,0.00,817,1.1,5.71,0.00 ,10.00,50,600,75,1.85,0.16,5.2,53.3,-,-,-,-,-,https://doi.org/10.1016/j.micromeso.2015.01.044
AC,BPEI,1.88:1.25:1,350,16.67 ,4.05,0,0,0.00,0.00,0.00,817,1.1,5.71,0.00 ,10.00,50,600,75,0.28,0.07,4.0,113.2,-,-,-,-,-,https://doi.org/10.1016/j.micromeso.2015.01.044
AC,BPEI,1.88:1.25:1,350,28.57 ,6.94,0,0,0.00,0.00,0.00,817,1.1,5.71,0.00 ,10.00,50,600,75,0.68,0.10,4.3,122.4,-,-,-,-,-,https://doi.org/10.1016/j.micromeso.2015.01.044
AC,BPEI,1.88:1.25:1,350,37.50 ,9.10,0,0,0.00,0.00,0.00,817,1.1,5.71,0.00 ,10.00,50,600,75,0.98,0.11,3.3,144.6,-,-,-,-,-,https://doi.org/10.1016/j.micromeso.2015.01.044
AC,BPEI,1.88:1.25:1,350,42.86 ,10.40,0,0,0.00,0.00,0.00,817,1.1,5.71,0.00 ,10.00,50,600,75,1.30,0.13,4.1,186.6,-,-,-,-,-,https://doi.org/10.1016/j.micromeso.2015.01.044
AC,BPEI,1.88:1.25:1,350,50.00 ,12.10,0,0,0.00,0.00,0.00,817,1.1,5.71,0.00 ,10.00,50,600,75,1.40,0.12,4.0,201.6,75,-,2.42,4,92.50,https://doi.org/10.1016/j.micromeso.2015.01.044
CA,TEPA,1:1:0,189,65.00 ,17.20,0,0,0.00,0.00,0.00,1072,5.7,45,0.00 ,10.00,200,30,75,4.22,0.25,-,-,-,-,-,-,-,https://doi.org/10.1007/s10934-019-00733-x
CA,TEPA,1:1:0,189,70.00 ,18.52,0,0,0.00,0.00,0.00,1072,5.7,45,0.00 ,10.00,200,30,75,4.74,0.26,-,-,-,-,-,-,-,https://doi.org/10.1007/s10934-019-00733-x
CA,TEPA,1:1:0,189,75.00 ,19.84,0,0,0.00,0.00,0.00,1072,5.7,45,0.00 ,5.00,200,30,75,4.52,0.23,1.4,4.0,-,-,-,-,-,https://doi.org/10.1007/s10934-019-00733-x
CA,TEPA,1:1:0,189,75.00 ,19.84,0,0,0.00,0.00,0.00,1072,5.7,45,20.00 ,5.00,200,30,75,4.12,0.21,3.0,3.7,-,-,-,-,-,https://doi.org/10.1007/s10934-019-00733-x
CA,TEPA,1:1:0,189,75.00 ,19.84,0,0,0.00,0.00,0.00,1072,5.7,45,0.00 ,10.00,200,30,75,5.93,0.30,2.9,1.8,100,-,32.00,8,-,https://doi.org/10.1007/s10934-019-00733-x
